Gene	Labels	Color
C12orf75	2	blue
C12orf76	10	purple
C14orf119	21	darkred
C15orf39	6	red
C15orf48	4	yellow
C15orf56	3	brown
C15orf62	16	lightcyan
C16orf46	2	blue
C16orf70	7	black
C16orf71	8	pink
C16orf74	2	blue
C16orf86	5	green
C16orf87	1	turquoise
C16orf89	26	darkorange
C16orf90	4	yellow
C16orf91	10	purple
C16orf95	7	black
C17orf100	39	orangered4
C17orf107	8	pink
C17orf49	1	turquoise
C17orf58	7	black
C17orf64	3	brown
C17orf67	4	yellow
C17orf75	1	turquoise
C17orf80	7	black
C17orf97	3	brown
C17orf98	38	plum1
C18orf54	2	blue
C19orf18	42	lightcyan1
C19orf25	10	purple
C19orf38	34	darkmagenta
C19orf44	12	tan
C19orf47	8	pink
C19orf48	10	purple
C19orf53	12	tan
C19orf54	8	pink
C19orf71	11	greenyellow
C19orf73	43	ivory
C19orf81	31	paleturquoise
C1GALT1	1	turquoise
C1GALT1C1	1	turquoise
C1QB	1	turquoise
C1QBP	7	black
C1QC	16	lightcyan
C1QL1	4	yellow
C1QL3	33	darkolivegreen
C1QTNF1	9	magenta
C1QTNF2	40	mediumpurple3
C1QTNF3	6	red
C1QTNF4	1	turquoise
C1QTNF6	34	darkmagenta
C1QTNF7	15	midnightblue
C1QTNF9	25	orange
C1QTNF9B	7	black
C1R	10	purple
C1RL	21	darkred
C1S	21	darkred
C1orf100	8	pink
C1orf109	1	turquoise
C1orf115	2	blue
C1orf116	3	brown
C1orf122	5	green
C1orf127	5	green
C1orf131	7	black
C1orf141	14	cyan
C1orf158	2	blue
C1orf159	6	red
C1orf162	6	red
C1orf174	2	blue
C1orf189	11	greenyellow
C1orf194	3	brown
C1orf198	10	purple
C1orf21	38	plum1
C1orf210	3	brown
C1orf226	9	magenta
C1orf50	12	tan
C1orf52	45	darkorange2
C1orf53	2	blue
C1orf54	41	lightsteelblue1
C1orf56	8	pink
C1orf87	14	cyan
C2	21	darkred
C20orf141	3	brown
C20orf144	25	orange
C20orf194	35	sienna3
C20orf197	12	tan
C20orf27	10	purple
C20orf85	5	green
C20orf96	2	blue
C21orf58	22	darkgreen
C21orf91	1	turquoise
C22orf15	28	skyblue
C22orf23	8	pink
C22orf31	2	blue
C22orf39	35	sienna3
C22orf46	12	tan
C2CD2	1	turquoise
C2CD2L	27	white
C2CD3	20	royalblue
C2CD4A	3	brown
C2CD4B	3	brown
C2CD4C	33	darkolivegreen
C2CD4D	3	brown
C2orf15	25	orange
C2orf16	11	greenyellow
C2orf49	18	lightgreen
C2orf66	1	turquoise
C2orf72	2	blue
C2orf74	1	turquoise
C2orf76	30	steelblue
C2orf78	49	plum2
C2orf81	3	brown
C2orf88	3	brown
C2orf91	3	brown
C3	2	blue
C3AR1	15	midnightblue
C3orf14	14	cyan
C3orf18	41	lightsteelblue1
C3orf20	2	blue
C3orf33	11	greenyellow
C3orf35	2	blue
C3orf36	2	blue
C3orf52	2	blue
C3orf62	1	turquoise
C3orf80	25	orange
C4A	28	skyblue
C4B	28	skyblue
C4BPA	3	brown
C4BPB	31	paleturquoise
C4orf19	2	blue
C4orf36	4	yellow
C4orf46	15	midnightblue
C4orf47	4	yellow
C4orf48	1	turquoise
C5	4	yellow
C5AR1	2	blue
C5orf22	1	turquoise
C5orf34	2	blue
C5orf38	2	blue
C5orf46	2	blue
C5orf49	1	turquoise
C5orf51	1	turquoise
C5orf58	18	lightgreen
C5orf60	3	brown
C5orf63	2	blue
C6	37	skyblue3
C6orf118	3	brown
C6orf120	1	turquoise
C6orf132	6	red
C6orf136	8	pink
C6orf141	6	red
C6orf201	8	pink
C6orf226	9	magenta
C6orf47	8	pink
C6orf52	15	midnightblue
C6orf62	5	green
C7	22	darkgreen
C7orf25	7	black
C7orf31	36	yellowgreen
C7orf33	48	darkslateblue
C7orf50	9	magenta
C7orf61	30	steelblue
C7orf65	23	darkturquoise
C7orf69	31	paleturquoise
C8A	42	lightcyan1
C8B	9	magenta
C8G	6	red
C8orf31	14	cyan
C8orf33	1	turquoise
C8orf34	3	brown
C8orf44	1	turquoise
C8orf58	3	brown
C8orf82	10	purple
C8orf87	9	magenta
C9orf116	3	brown
C9orf129	3	brown
C9orf135	26	darkorange
C9orf139	26	darkorange
C9orf152	3	brown
C9orf153	11	greenyellow
C9orf16	1	turquoise
C9orf24	10	purple
C9orf40	2	blue
C9orf43	8	pink
C9orf50	14	cyan
C9orf64	1	turquoise
C9orf72	1	turquoise
CA10	3	brown
CA11	3	brown
CA12	1	turquoise
CA13	3	brown
CA2	2	blue
CA3	3	brown
CA4	14	cyan
CA5B	10	purple
CA8	3	brown
CA9	2	blue
CAB39L	5	green
CABIN1	5	green
CABLES2	11	greenyellow
CABP1	2	blue
CABP4	2	blue
CABP7	8	pink
CABYR	8	pink
CACHD1	5	green
CACNA1A	3	brown
CACNA1C	11	greenyellow
CACNA1D	2	blue
CACNA1F	40	mediumpurple3
CACNA1G	2	blue
CACNA1H	7	black
CACNA1I	24	darkgrey
CACNA1S	2	blue
CACNA2D1	1	turquoise
CACNA2D2	43	ivory
CACNA2D3	6	red
CACNA2D4	22	darkgreen
CACNB1	2	blue
CACNB2	2	blue
CACNB3	19	lightyellow
CACNG1	40	mediumpurple3
CACNG4	4	yellow
CACNG7	25	orange
CACNG8	17	grey60
CACYBP	27	white
CAD	20	royalblue
CADM1	14	cyan
CADM2	23	darkturquoise
CADM3	3	brown
CADM4	1	turquoise
CADPS	9	magenta
CADPS2	4	yellow
CALB2	2	blue
CALCA	31	paleturquoise
CALCOCO1	1	turquoise
CALCOCO2	1	turquoise
CALCR	49	plum2
CALCRL	6	red
CALD1	10	purple
CALHM1	16	lightcyan
CALHM2	7	black
CALM1	2	blue
CALM2	5	green
CALML4	27	white
CALML6	6	red
CALR	19	lightyellow
CALR3	36	yellowgreen
CALY	24	darkgrey
CAMK1	12	tan
CAMK1D	3	brown
CAMK1G	26	darkorange
CAMK2A	4	yellow
CAMK2G	2	blue
CAMK2N1	2	blue
CAMK2N2	23	darkturquoise
CAMKK1	34	darkmagenta
CAMKMT	11	greenyellow
CAMKV	49	plum2
CAMP	2	blue
CAMSAP2	7	black
CAMSAP3	3	brown
CAMTA1	3	brown
CAND1	1	turquoise
CAND2	4	yellow
CANT1	11	greenyellow
CANX	1	turquoise
CAP1	1	turquoise
CAP2	1	turquoise
CAPG	2	blue
CAPN10	12	tan
CAPN12	1	turquoise
CAPN13	32	violet
CAPN14	37	skyblue3
CAPN2	1	turquoise
CAPN3	15	midnightblue
CAPN5	5	green
CAPN6	2	blue
CAPN7	1	turquoise
CAPN8	3	brown
CAPN9	31	paleturquoise
CAPNS1	1	turquoise
CAPRIN1	1	turquoise
CAPRIN2	7	black
CAPS	3	brown
CAPS2	1	turquoise
CAPSL	3	brown
CAPZA1	1	turquoise
CAPZA2	1	turquoise
CAPZB	4	yellow
CARD10	4	yellow
CARD11	3	brown
CARD14	2	blue
CARD16	2	blue
CARD17	6	red
CARD18	2	blue
CARD6	27	white
CARD9	2	blue
CARHSP1	5	green
CARM1	2	blue
CARNS1	3	brown
CASC3	4	yellow
CASD1	1	turquoise
CASKIN1	2	blue
CASKIN2	3	brown
CASP1	13	salmon
CASP14	39	orangered4
CASP3	1	turquoise
CASP5	5	green
CASP6	19	lightyellow
CASP7	1	turquoise
CASP8	6	red
CASP9	7	black
CASQ1	2	blue
CASR	2	blue
CAST	5	green
CASZ1	3	brown
CAT	29	saddlebrown
CATSPER1	2	blue
CATSPER2	36	yellowgreen
CATSPER3	4	yellow
CATSPER4	44	floralwhite
CATSPERB	3	brown
CATSPERG	3	brown
CAV1	2	blue
CAV2	5	green
CBFA2T2	1	turquoise
CBFA2T3	3	brown
CBFB	1	turquoise
CBL	2	blue
CBLB	2	blue
CBLC	2	blue
CBLN1	3	brown
CBLN3	20	royalblue
CBLN4	2	blue
CBR3	11	greenyellow
CBR4	10	purple
CBS	4	yellow
CBWD1	13	salmon
CBWD2	1	turquoise
CBWD3	1	turquoise
CBWD5	1	turquoise
CBX4	1	turquoise
CBX7	6	red
CBX8	7	black
CBY3	14	cyan
CC2D1A	1	turquoise
CC2D2A	1	turquoise
CC2D2B	2	blue
CCAR1	1	turquoise
CCBE1	4	yellow
CCDC102A	47	bisque4
CCDC102B	1	turquoise
CCDC103	18	lightgreen
CCDC106	1	turquoise
CCDC107	1	turquoise
CCDC112	16	lightcyan
CCDC113	17	grey60
CCDC114	9	magenta
CCDC115	7	black
CCDC116	20	royalblue
CCDC117	7	black
CCDC12	13	salmon
CCDC120	13	salmon
CCDC121	8	pink
CCDC122	5	green
CCDC124	10	purple
CCDC13	41	lightsteelblue1
CCDC134	4	yellow
CCDC136	44	floralwhite
CCDC138	4	yellow
CCDC14	1	turquoise
CCDC141	3	brown
CCDC142	1	turquoise
CCDC144A	17	grey60
CCDC144NL	48	darkslateblue
CCDC146	3	brown
CCDC148	3	brown
CCDC149	1	turquoise
CCDC15	24	darkgrey
CCDC150	2	blue
CCDC151	27	white
CCDC152	8	pink
CCDC153	1	turquoise
CCDC154	11	greenyellow
CCDC157	8	pink
CCDC158	9	magenta
CCDC159	5	green
CCDC160	3	brown
CCDC167	10	purple
CCDC169	44	floralwhite
CCDC17	11	greenyellow
CCDC24	1	turquoise
CCDC25	1	turquoise
CCDC28B	27	white
CCDC3	3	brown
CCDC30	10	purple
CCDC33	5	green
CCDC34	11	greenyellow
CCDC39	23	darkturquoise
CCDC42	4	yellow
CCDC43	1	turquoise
CCDC47	1	turquoise
CCDC50	1	turquoise
CCDC51	29	saddlebrown
CCDC54	44	floralwhite
CCDC57	1	turquoise
CCDC6	1	turquoise
CCDC61	1	turquoise
CCDC62	3	brown
CCDC63	40	mediumpurple3
CCDC66	7	black
CCDC68	2	blue
CCDC69	5	green
CCDC7	1	turquoise
CCDC71	4	yellow
CCDC71L	15	midnightblue
CCDC74A	14	cyan
CCDC74B	1	turquoise
CCDC77	1	turquoise
CCDC78	43	ivory
CCDC8	5	green
CCDC80	16	lightcyan
CCDC82	1	turquoise
CCDC85A	4	yellow
CCDC85B	13	salmon
CCDC85C	24	darkgrey
CCDC86	45	darkorange2
CCDC87	44	floralwhite
CCDC88A	1	turquoise
CCDC88B	2	blue
CCDC88C	4	yellow
CCDC89	30	steelblue
CCDC91	5	green
CCDC93	1	turquoise
CCDC96	11	greenyellow
CCDC97	12	tan
CCHCR1	8	pink
CCIN	16	lightcyan
CCK	3	brown
CCKAR	46	brown4
CCL1	14	cyan
CCL13	17	grey60
CCL14	4	yellow
CCL17	18	lightgreen
CCL18	2	blue
CCL19	4	yellow
CCL2	2	blue
CCL20	26	darkorange
CCL21	4	yellow
CCL22	3	brown
CCL23	19	lightyellow
CCL24	4	yellow
CCL25	2	blue
CCL26	1	turquoise
CCL28	1	turquoise
CCL3	35	sienna3
CCL3L3	7	black
CCL4	4	yellow
CCL5	11	greenyellow
CCL7	17	grey60
CCL8	5	green
CCNA1	25	orange
CCNA2	4	yellow
CCNB1	5	green
CCNB1IP1	10	purple
CCNB2	5	green
CCNC	1	turquoise
CCND1	3	brown
CCND2	4	yellow
CCND3	9	magenta
CCNDBP1	1	turquoise
CCNE1	2	blue
CCNE2	8	pink
CCNF	5	green
CCNG1	1	turquoise
CCNG2	1	turquoise
CCNH	5	green
CCNI	1	turquoise
CCNI2	8	pink
CCNJ	15	midnightblue
CCNJL	3	brown
CCNK	1	turquoise
CCNL2	2	blue
CCNO	3	brown
CCNT1	1	turquoise
CCNT2	1	turquoise
CCNY	7	black
CCNYL1	2	blue
CCP110	1	turquoise
CCPG1	1	turquoise
CCR1	2	blue
CCR10	10	purple
CCR2	2	blue
CCR4	44	floralwhite
CCR5	5	green
CCR7	18	lightgreen
CCR8	43	ivory
CCRL2	2	blue
CCS	10	purple
CCT2	2	blue
CCT3	7	black
CCT5	1	turquoise
CCT6B	4	yellow
CCT7	7	black
CCT8L2	49	plum2
CCZ1	1	turquoise
CCZ1B	5	green
CD101	2	blue
CD109	2	blue
CD14	6	red
CD151	9	magenta
CD160	4	yellow
CD163	2	blue
CD163L1	20	royalblue
CD164L2	14	cyan
CD177	26	darkorange
CD180	2	blue
CD1A	2	blue
CD1C	4	yellow
CD1D	18	lightgreen
CD1E	36	yellowgreen
CD2	42	lightcyan1
CD200	6	red
CD200R1	12	tan
CD200R1L	14	cyan
CD207	4	yellow
CD209	11	greenyellow
CD22	4	yellow
CD24	3	brown
CD244	4	yellow
CD247	4	yellow
CD248	13	salmon
CD27	1	turquoise
CD274	2	blue
CD276	2	blue
CD28	2	blue
CD2AP	1	turquoise
CD2BP2	6	red
CD300A	13	salmon
CD300C	38	plum1
CD300E	17	grey60
CD300LB	2	blue
CD300LF	2	blue
CD300LG	17	grey60
CD302	5	green
CD320	27	white
CD33	1	turquoise
CD34	3	brown
CD36	2	blue
CD37	45	darkorange2
CD38	3	brown
CD3D	10	purple
CD3E	4	yellow
CD3G	2	blue
CD4	19	lightyellow
CD40	37	skyblue3
CD44	14	cyan
CD46	1	turquoise
CD47	2	blue
CD48	16	lightcyan
CD5	3	brown
CD52	1	turquoise
CD55	1	turquoise
CD58	7	black
CD59	5	green
CD5L	3	brown
CD6	3	brown
CD63	13	salmon
CD68	28	skyblue
CD69	5	green
CD7	3	brown
CD70	42	lightcyan1
CD72	8	pink
CD74	16	lightcyan
CD79A	12	tan
CD79B	2	blue
CD80	33	darkolivegreen
CD81	13	salmon
CD82	5	green
CD83	2	blue
CD84	24	darkgrey
CD86	6	red
CD8A	3	brown
CD8B	2	blue
CD9	2	blue
CD93	6	red
CD96	4	yellow
CD99	22	darkgreen
CDA	40	mediumpurple3
CDC123	1	turquoise
CDC14A	1	turquoise
CDC14B	1	turquoise
CDC16	2	blue
CDC20	5	green
CDC23	1	turquoise
CDC25B	2	blue
CDC25C	4	yellow
CDC34	2	blue
CDC40	1	turquoise
CDC42	1	turquoise
CDC42BPB	3	brown
CDC42BPG	2	blue
CDC42EP1	2	blue
CDC42EP2	1	turquoise
CDC42EP3	30	steelblue
CDC42EP4	7	black
CDC42EP5	2	blue
CDC42SE2	1	turquoise
CDC45	4	yellow
CDC5L	1	turquoise
CDC6	4	yellow
CDC7	16	lightcyan
CDC73	1	turquoise
CDCA2	4	yellow
CDCA3	5	green
CDCA4	9	magenta
CDCA5	5	green
CDCA7	4	yellow
CDCA8	4	yellow
CDCP1	3	brown
CDH1	2	blue
CDH10	23	darkturquoise
CDH11	21	darkred
CDH12	2	blue
CDH13	5	green
CDH16	3	brown
CDH18	32	violet
CDH2	4	yellow
CDH20	5	green
CDH22	37	skyblue3
CDH23	1	turquoise
CDH24	3	brown
CDH26	24	darkgrey
CDH3	16	lightcyan
CDH4	46	brown4
CDH5	6	red
CDH6	3	brown
CDHR1	3	brown
CDHR2	3	brown
CDHR3	14	cyan
CDHR4	5	green
CDIPT	27	white
CDK1	4	yellow
CDK10	22	darkgreen
CDK11A	41	lightsteelblue1
CDK11B	2	blue
CDK12	1	turquoise
CDK14	5	green
CDK17	2	blue
CDK18	26	darkorange
CDK19	2	blue
CDK2	2	blue
CDK20	21	darkred
CDK2AP1	7	black
CDK2AP2	1	turquoise
CDK3	1	turquoise
CDK4	10	purple
CDK5	1	turquoise
CDK5R1	11	greenyellow
CDK5R2	36	yellowgreen
CDK6	4	yellow
CDK7	2	blue
CDK8	1	turquoise
CDK9	6	red
CDKAL1	6	red
CDKL1	1	turquoise
CDKL2	3	brown
CDKL3	20	royalblue
CDKL5	4	yellow
CDKN1A	2	blue
CDKN1B	1	turquoise
CDKN1C	2	blue
CDKN2A	3	brown
CDKN2AIP	1	turquoise
CDKN2B	15	midnightblue
CDKN2D	35	sienna3
CDKN3	22	darkgreen
CDNF	9	magenta
CDO1	13	salmon
CDON	4	yellow
CDR2	1	turquoise
CDR2L	28	skyblue
CDRT15	36	yellowgreen
CDS1	3	brown
CDT1	5	green
CDX1	4	yellow
CDYL	2	blue
CDYL2	6	red
CEACAM1	1	turquoise
CEACAM19	11	greenyellow
CEACAM21	11	greenyellow
CEACAM3	17	grey60
CEACAM4	24	darkgrey
CEACAM5	48	darkslateblue
CEACAM6	26	darkorange
CEACAM8	14	cyan
CEBPA	2	blue
CEBPB	2	blue
CEBPD	41	lightsteelblue1
CEBPE	24	darkgrey
CEBPG	2	blue
CEBPZ	1	turquoise
CECR2	3	brown
CEL	4	yellow
CELA1	2	blue
CELA2B	3	brown
CELA3A	48	darkslateblue
CELF2	4	yellow
CELF3	42	lightcyan1
CELF5	4	yellow
CELF6	1	turquoise
CELSR1	15	midnightblue
CELSR2	3	brown
CELSR3	2	blue
CEND1	4	yellow
CENPA	4	yellow
CENPBD1	18	lightgreen
CENPE	17	grey60
CENPF	4	yellow
CENPH	9	magenta
CENPI	4	yellow
CENPJ	2	blue
CENPK	4	yellow
CENPM	5	green
CENPN	16	lightcyan
CENPP	8	pink
CENPQ	1	turquoise
CENPV	45	darkorange2
CENPW	43	ivory
CEP104	7	black
CEP120	1	turquoise
CEP128	13	salmon
CEP135	31	paleturquoise
CEP152	2	blue
CEP164	5	green
CEP170	2	blue
CEP19	27	white
CEP192	30	steelblue
CEP250	7	black
CEP290	18	lightgreen
CEP350	1	turquoise
CEP41	7	black
CEP44	1	turquoise
CEP55	4	yellow
CEP57L1	1	turquoise
CEP63	1	turquoise
CEP68	20	royalblue
CEP70	3	brown
CEP72	2	blue
CEP76	1	turquoise
CEP78	2	blue
CEP85	1	turquoise
CEP85L	6	red
CEP89	5	green
CEP95	1	turquoise
CEP97	2	blue
CER1	25	orange
CERCAM	2	blue
CERK	2	blue
CERKL	3	brown
CERS2	2	blue
CERS3	3	brown
CERS4	2	blue
CERS5	2	blue
CES1	38	plum1
CES3	37	skyblue3
CETN2	4	yellow
CETN3	2	blue
CETP	17	grey60
CFB	21	darkred
CFD	4	yellow
CFDP1	6	red
CFH	9	magenta
CFHR1	1	turquoise
CFHR3	38	plum1
CFI	6	red
CFL1	19	lightyellow
CFL2	5	green
CFP	14	cyan
CFTR	32	violet
CGA	2	blue
CGB1	30	steelblue
CGB2	5	green
CGB5	2	blue
CGB7	2	blue
CGB8	2	blue
CGGBP1	1	turquoise
CGN	1	turquoise
CGNL1	6	red
CGREF1	47	bisque4
CH25H	44	floralwhite
CHAC1	5	green
CHAC2	6	red
CHAD	43	ivory
CHADL	8	pink
CHAF1A	4	yellow
CHAMP1	1	turquoise
CHCHD1	11	greenyellow
CHCHD10	1	turquoise
CHCHD3	1	turquoise
CHCHD5	10	purple
CHCHD6	1	turquoise
CHCHD7	11	greenyellow
CHD1	1	turquoise
CHD1L	22	darkgreen
CHD2	28	skyblue
CHD3	4	yellow
CHD5	3	brown
CHD6	15	midnightblue
CHD7	2	blue
CHD9	1	turquoise
CHDH	3	brown
CHEK1	4	yellow
CHERP	7	black
CHFR	20	royalblue
CHGA	32	violet
CHGB	3	brown
CHI3L1	2	blue
CHI3L2	9	magenta
CHIA	34	darkmagenta
CHIC1	12	tan
CHID1	9	magenta
CHKA	19	lightyellow
CHKB	2	blue
CHKB-CPT1B	18	lightgreen
CHL1	3	brown
CHM	1	turquoise
CHML	2	blue
CHMP1A	4	yellow
CHMP1B	1	turquoise
CHMP2B	5	green
CHMP4C	1	turquoise
CHMP5	5	green
CHN1	6	red
CHN2	1	turquoise
CHODL	47	bisque4
CHORDC1	1	turquoise
CHPF	29	saddlebrown
CHPT1	9	magenta
CHRD	2	blue
CHRDL1	5	green
CHRDL2	2	blue
CHRFAM7A	40	mediumpurple3
CHRM5	2	blue
CHRNA1	4	yellow
CHRNA10	18	lightgreen
CHRNA3	3	brown
CHRNA4	36	yellowgreen
CHRNA5	7	black
CHRNA7	43	ivory
CHRNE	2	blue
CHRNG	26	darkorange
CHST1	9	magenta
CHST11	1	turquoise
CHST12	4	yellow
CHST13	46	brown4
CHST14	7	black
CHST15	15	midnightblue
CHST2	9	magenta
CHST3	9	magenta
CHST4	4	yellow
CHST5	33	darkolivegreen
CHST6	3	brown
CHST7	29	saddlebrown
CHST8	44	floralwhite
CHSY1	15	midnightblue
CHSY3	21	darkred
CHTF18	1	turquoise
CHTF8	2	blue
CHTOP	21	darkred
CHUK	1	turquoise
CIB1	1	turquoise
CIB2	35	sienna3
CIB3	33	darkolivegreen
CIB4	9	magenta
CIC	6	red
CIDEB	5	green
CIDEC	28	skyblue
CIITA	2	blue
CILP	2	blue
CILP2	2	blue
CISD1	22	darkgreen
CISD3	16	lightcyan
CISH	15	midnightblue
CIT	4	yellow
CITED1	29	saddlebrown
CITED2	5	green
CITED4	3	brown
CIZ1	5	green
CKAP2L	4	yellow
CKAP4	2	blue
CKB	5	green
CKLF	10	purple
CKLF-CMTM1	5	green
CKM	3	brown
CKMT1A	42	lightcyan1
CKMT1B	3	brown
CKMT2	5	green
CKS1B	1	turquoise
CKS2	22	darkgreen
CLASP2	1	turquoise
CLASRP	1	turquoise
CLCF1	1	turquoise
CLCN1	4	yellow
CLCN2	30	steelblue
CLCN3	1	turquoise
CLCN4	3	brown
CLCN5	1	turquoise
CLCN6	11	greenyellow
CLCN7	1	turquoise
CLCNKA	1	turquoise
CLCNKB	5	green
CLDN1	3	brown
CLDN10	3	brown
CLDN12	1	turquoise
CLDN14	17	grey60
CLDN15	7	black
CLDN16	3	brown
CLDN18	10	purple
CLDN19	2	blue
CLDN2	48	darkslateblue
CLDN20	9	magenta
CLDN23	5	green
CLDN3	3	brown
CLDN4	6	red
CLDN5	3	brown
CLDN6	17	grey60
CLDN7	2	blue
CLDND1	2	blue
CLDND2	2	blue
CLEC10A	23	darkturquoise
CLEC11A	5	green
CLEC12A	15	midnightblue
CLEC12B	15	midnightblue
CLEC14A	3	brown
CLEC17A	14	cyan
CLEC18A	3	brown
CLEC18B	12	tan
CLEC18C	1	turquoise
CLEC1A	2	blue
CLEC1B	8	pink
CLEC2B	1	turquoise
CLEC2D	5	green
CLEC3B	10	purple
CLEC4A	44	floralwhite
CLEC4D	31	paleturquoise
CLEC4E	4	yellow
CLEC4F	3	brown
CLEC4M	4	yellow
CLEC5A	17	grey60
CLEC6A	49	plum2
CLEC7A	2	blue
CLEC9A	3	brown
CLECL1	13	salmon
CLGN	14	cyan
CLIC1	8	pink
CLIC2	15	midnightblue
CLIC3	2	blue
CLIC4	1	turquoise
CLIC5	33	darkolivegreen
CLIC6	10	purple
CLINT1	1	turquoise
CLIP1	1	turquoise
CLIP2	41	lightsteelblue1
CLIP3	5	green
CLIP4	5	green
CLK1	1	turquoise
CLK2	12	tan
CLK4	1	turquoise
CLLU1	46	brown4
CLMN	6	red
CLMP	18	lightgreen
CLN3	18	lightgreen
CLN5	2	blue
CLN6	7	black
CLN8	5	green
CLNK	20	royalblue
CLOCK	7	black
CLPB	1	turquoise
CLPP	13	salmon
CLPX	1	turquoise
CLRN1	37	skyblue3
CLRN3	9	magenta
CLSPN	26	darkorange
CLSTN1	1	turquoise
CLSTN2	2	blue
CLSTN3	24	darkgrey
CLTA	13	salmon
CLTB	6	red
CLTCL1	2	blue
CLU	1	turquoise
CLUAP1	1	turquoise
CLYBL	1	turquoise
CMBL	34	darkmagenta
CMIP	2	blue
CMPK1	1	turquoise
CMPK2	5	green
CMTM1	5	green
CMTM2	20	royalblue
CMTM4	1	turquoise
CMTM5	14	cyan
CMTM6	1	turquoise
CMTM7	41	lightsteelblue1
CMTM8	2	blue
CMYA5	6	red
CNDP1	3	brown
CNDP2	1	turquoise
CNEP1R1	2	blue
CNFN	4	yellow
CNGA4	2	blue
CNGB1	17	grey60
CNGB3	2	blue
CNIH3	40	mediumpurple3
CNKSR1	2	blue
CNKSR2	5	green
CNKSR3	6	red
CNN1	9	magenta
CNN2	4	yellow
CNN3	1	turquoise
CNNM1	4	yellow
CNNM2	12	tan
CNNM4	1	turquoise
CNOT1	20	royalblue
CNOT10	15	midnightblue
CNOT2	5	green
CNOT3	7	black
CNOT6	1	turquoise
CNOT6L	1	turquoise
CNOT8	4	yellow
CNP	11	greenyellow
CNPY4	10	purple
CNR1	6	red
CNR2	4	yellow
CNRIP1	4	yellow
CNST	22	darkgreen
CNTD1	8	pink
CNTF	15	midnightblue
CNTN1	4	yellow
CNTN2	26	darkorange
CNTN3	31	paleturquoise
CNTN4	4	yellow
CNTN6	32	violet
CNTNAP1	15	midnightblue
CNTNAP2	43	ivory
CNTNAP3	9	magenta
CNTNAP3B	2	blue
CNTNAP4	36	yellowgreen
CNTRL	6	red
CNTROB	5	green
COBL	2	blue
COBLL1	4	yellow
COG1	7	black
COG2	7	black
COG3	2	blue
COG5	5	green
COG6	1	turquoise
COG7	20	royalblue
COG8	5	green
COL10A1	4	yellow
COL11A1	2	blue
COL11A2	8	pink
COL12A1	15	midnightblue
COL13A1	4	yellow
COL14A1	9	magenta
COL15A1	4	yellow
COL16A1	2	blue
COL17A1	17	grey60
COL18A1	5	green
COL19A1	25	orange
COL1A1	10	purple
COL1A2	7	black
COL21A1	7	black
COL22A1	36	yellowgreen
COL23A1	15	midnightblue
COL24A1	31	paleturquoise
COL27A1	2	blue
COL28A1	3	brown
COL2A1	37	skyblue3
COL3A1	7	black
COL4A1	2	blue
COL4A2	2	blue
COL4A3	2	blue
COL4A4	40	mediumpurple3
COL4A5	9	magenta
COL4A6	2	blue
COL5A2	1	turquoise
COL5A3	7	black
COL6A1	47	bisque4
COL6A2	4	yellow
COL6A3	1	turquoise
COL7A1	1	turquoise
COL8A1	2	blue
COL8A2	17	grey60
COL9A1	6	red
COL9A2	1	turquoise
COL9A3	2	blue
COLEC11	13	salmon
COLEC12	2	blue
COLQ	41	lightsteelblue1
COMMD1	11	greenyellow
COMMD10	1	turquoise
COMMD2	1	turquoise
COMMD4	1	turquoise
COMMD5	7	black
COMMD6	7	black
COMMD9	11	greenyellow
COMP	3	brown
COMT	1	turquoise
COMTD1	6	red
COPB2	1	turquoise
COPG2	27	white
COPS2	1	turquoise
COPS4	7	black
COPS6	13	salmon
COPS8	21	darkred
COPZ2	13	salmon
COQ10B	1	turquoise
COQ2	35	sienna3
COQ3	12	tan
COQ4	1	turquoise
COQ5	21	darkred
COQ6	18	lightgreen
CORIN	19	lightyellow
CORO1A	4	yellow
CORO1C	5	green
CORO2A	2	blue
CORO2B	3	brown
CORO6	2	blue
CORO7	6	red
CORO7-PAM16	4	yellow
CORT	3	brown
COTL1	22	darkgreen
COX14	1	turquoise
COX16	1	turquoise
COX17	9	magenta
COX18	11	greenyellow
COX19	16	lightcyan
COX20	1	turquoise
COX4I1	13	salmon
COX4I2	32	violet
COX5B	13	salmon
COX6A2	2	blue
COX6B1	13	salmon
COX6C	1	turquoise
COX7A1	13	salmon
COX7B	9	magenta
COX8A	13	salmon
COX8C	37	skyblue3
CP	3	brown
CPA1	9	magenta
CPA3	4	yellow
CPA4	5	green
CPA5	9	magenta
CPA6	14	cyan
CPAMD8	3	brown
CPB1	2	blue
CPB2	3	brown
CPD	5	green
CPE	13	salmon
CPEB1	9	magenta
CPEB2	1	turquoise
CPEB3	20	royalblue
CPEB4	5	green
CPLX1	3	brown
CPLX2	25	orange
CPM	2	blue
CPN1	3	brown
CPN2	9	magenta
CPNE1	22	darkgreen
CPNE2	7	black
CPNE3	1	turquoise
CPNE4	25	orange
CPNE5	2	blue
CPNE7	36	yellowgreen
CPNE8	2	blue
CPO	48	darkslateblue
CPOX	1	turquoise
CPPED1	1	turquoise
CPQ	12	tan
CPS1	26	darkorange
CPSF1	4	yellow
CPSF4	15	midnightblue
CPSF6	35	sienna3
CPSF7	1	turquoise
CPT1A	2	blue
CPT1B	18	lightgreen
CPT1C	11	greenyellow
CPT2	6	red
CPVL	6	red
CPXM1	2	blue
CPXM2	3	brown
CPZ	43	ivory
CR1	2	blue
CR2	25	orange
